timestamp_ms,frame_number,trial,HEAD_motion,LEFT_ARM_motion,RIGHT_ARM_motion,TORSO_motion,LEFT_LEG_motion,RIGHT_LEG_motion,HEAD_observability,LEFT_ARM_observability,RIGHT_ARM_observability,TORSO_observability,LEFT_LEG_observability,RIGHT_LEG_observability,HEAD_state,LEFT_ARM_state,RIGHT_ARM_state,TORSO_state,LEFT_LEG_state,RIGHT_LEG_state,OVERALL_state
133160,3970,RIGHT_LEG,0.00224758,0.00231102,0.00245744,0.00404489,0.02575187,0.00440040,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,STATIONARY,MOVING
133192,3971,RIGHT_LEG,0.00215507,0.00188956,0.00214365,0.00369404,0.02557310,0.00416206,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,STATIONARY,MOVING
133240,3972,RIGHT_LEG,0.00218528,0.00172234,0.00222519,0.00330515,0.02288893,0.00330055,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,STATIONARY,MOVING
133272,3973,RIGHT_LEG,0.00204673,0.00171438,0.00204983,0.00284746,0.01816725,0.00287352,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,STATIONARY,MOVING
133304,3974,RIGHT_LEG,0.00217314,0.00171360,0.00199979,0.00237564,0.01303634,0.00240781,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,STATIONARY,MOVING
133336,3975,RIGHT_LEG,0.00215341,0.00163005,0.00184249,0.00224949,0.01133053,0.00243247,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,STATIONARY,MOVING
133368,3976,RIGHT_LEG,0.00239031,0.00159974,0.00180412,0.00202689,0.01063672,0.00215985,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,STATIONARY,MOVING
133400,3977,RIGHT_LEG,0.00242441,0.00187915,0.00172004,0.00170025,0.00916998,0.00148974,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,STATIONARY,MOVING
133433,3978,RIGHT_LEG,0.00236310,0.00191759,0.00163771,0.00156293,0.01268049,0.00113519,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,STATIONARY,MOVING
133464,3979,RIGHT_LEG,0.00222699,0.00198938,0.00164158,0.00149407,0.01228305,0.00099601,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,STATIONARY,MOVING
133496,3980,RIGHT_LEG,0.00205866,0.00221922,0.00150800,0.00127631,0.01519982,0.00089122,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,STATIONARY,MOVING
133529,3981,RIGHT_LEG,0.00206622,0.00203349,0.00146233,0.00111773,0.01733888,0.00099097,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,STATIONARY,MOVING
133560,3982,RIGHT_LEG,0.00207581,0.00197379,0.00148691,0.00103135,0.02254949,0.00117943,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,STATIONARY,MOVING
133592,3983,RIGHT_LEG,0.00197308,0.00206945,0.00167911,0.00099920,0.02254193,0.00126564,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,STATIONARY,MOVING
133641,3984,RIGHT_LEG,0.00181116,0.00206911,0.00209736,0.00116825,0.02179312,0.00202006,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,STATIONARY,MOVING
133673,3985,RIGHT_LEG,0.00154442,0.00177637,0.00208075,0.00105566,0.02140139,0.00192019,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,STATIONARY,MOVING
133704,3986,RIGHT_LEG,0.00143138,0.00163144,0.00203082,0.00158745,0.01795809,0.00292771,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,STATIONARY,MOVING
133736,3987,RIGHT_LEG,0.00133640,0.00158847,0.00210710,0.00158604,0.01739396,0.00297710,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,STATIONARY,MOVING
133768,3988,RIGHT_LEG,0.00112711,0.00121611,0.00200565,0.00199203,0.01467276,0.00339921,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,STATIONARY,MOVING
133800,3989,RIGHT_LEG,0.00094763,0.00139449,0.00209384,0.00207071,0.01252788,0.00337600,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,STATIONARY,MOVING
133832,3990,RIGHT_LEG,0.00074091,0.00139177,0.00197724,0.00203504,0.00713611,0.00321136,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,STATIONARY,MOVING
133864,3991,RIGHT_LEG,0.00073693,0.00129777,0.00171529,0.00198163,0.00688556,0.00311305,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,STATIONARY,MOVING
133896,3992,RIGHT_LEG,0.00071873,0.00117134,0.00121139,0.00176826,0.00663722,0.00231730,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,STATIONARY,MOVING
133928,3993,RIGHT_LEG,0.00093217,0.00107615,0.00113020,0.00176854,0.00571557,0.00209445,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,STATIONARY,MOVING
133960,3994,RIGHT_LEG,0.00106002,0.00108384,0.00109078,0.00119701,0.00409287,0.00111324,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,STATIONARY,MOVING
133992,3995,RIGHT_LEG,0.00116224,0.00100445,0.00092237,0.00119673,0.00346142,0.00105491,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,STATIONARY,MOVING
134040,3996,RIGHT_LEG,0.00137065,0.00091483,0.00091838,0.00082646,0.00225306,0.00079858,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,STATIONARY,MOVING
134062,3997,RIGHT_LEG,0.00134287,0.00068065,0.00085251,0.00074260,0.00218168,0.00070076,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,STATIONARY,MOVING
134104,3998,RIGHT_LEG,0.00135024,0.00086210,0.00087959,0.00073968,0.00228442,0.00064495,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,STATIONARY,MOVING
134136,3999,RIGHT_LEG,0.00123805,0.00103416,0.00093337,0.00071068,0.00210555,0.00047300,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,STATIONARY,MOVING
134168,4000,RIGHT_LEG,0.00118486,0.00155094,0.00092063,0.00069822,0.00163342,0.00049318,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
134200,4001,RIGHT_LEG,0.00100020,0.00183708,0.00093324,0.00064253,0.00169562,0.00049575,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
134232,4002,RIGHT_LEG,0.00077408,0.00184771,0.00111520,0.00063954,0.00158065,0.00049823,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
134264,4003,RIGHT_LEG,0.00066920,0.00191393,0.00113980,0.00064600,0.00167580,0.00055664,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
134295,4004,RIGHT_LEG,0.00044554,0.00213444,0.00101820,0.00062001,0.00159155,0.00045402,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
134327,4005,RIGHT_LEG,0.00050049,0.00222046,0.00098346,0.00067274,0.00189038,0.00046797,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
134360,4006,RIGHT_LEG,0.00056193,0.00238098,0.00107301,0.00088441,0.00402641,0.00064313,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
134409,4007,RIGHT_LEG,0.00053206,0.00249182,0.00108911,0.00124997,0.00768417,0.00126298,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
134441,4008,RIGHT_LEG,0.00048715,0.00205161,0.00112310,0.00150417,0.01137149,0.00147578,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
134471,4009,RIGHT_LEG,0.00041122,0.00180229,0.00110527,0.00164820,0.01165789,0.00158640,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
134504,4010,RIGHT_LEG,0.00042909,0.00181919,0.00096412,0.00176285,0.01651252,0.00192082,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
134536,4011,RIGHT_LEG,0.00039149,0.00182604,0.00101819,0.00200964,0.01797422,0.00205006,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
134569,4012,RIGHT_LEG,0.00050882,0.00179663,0.00108912,0.00211919,0.01999256,0.00219799,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,STATIONARY,MOVING
134600,4013,RIGHT_LEG,0.00046393,0.00228994,0.00108738,0.00211869,0.02138701,0.00244872,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,STATIONARY,MOVING
134632,4014,RIGHT_LEG,0.00043928,0.00285966,0.00095694,0.00201745,0.02026365,0.00237716,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,STATIONARY,MOVING
134664,4015,RIGHT_LEG,0.00064157,0.00319543,0.00104962,0.00188520,0.01829518,0.00194724,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,STATIONARY,MOVING
134696,4016,RIGHT_LEG,0.00077668,0.00323520,0.00116274,0.00170527,0.01610723,0.00178448,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,STATIONARY,MOVING
134728,4017,RIGHT_LEG,0.00090783,0.00351367,0.00133416,0.00165516,0.01658092,0.00176813,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,STATIONARY,MOVING
134760,4018,RIGHT_LEG,0.00105501,0.00379155,0.00135808,0.00163539,0.01200999,0.00167723,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,STATIONARY,MOVING
134809,4019,RIGHT_LEG,0.00116881,0.00381897,0.00134115,0.00144696,0.01043998,0.00160470,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,STATIONARY,MOVING
134829,4020,RIGHT_LEG,0.00117243,0.00360732,0.00121839,0.00124423,0.00825910,0.00141280,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,STATIONARY,MOVING
134861,4021,RIGHT_LEG,0.00120234,0.00308162,0.00117812,0.00117920,0.00660148,0.00113810,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,STATIONARY,MOVING
134904,4022,RIGHT_LEG,0.00118275,0.00232417,0.00130565,0.00112294,0.00628481,0.00110212,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,STATIONARY,MOVING
134936,4023,RIGHT_LEG,0.00095897,0.00187309,0.00124822,0.00095008,0.00486046,0.00094632,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,STATIONARY,MOVING
134969,4024,RIGHT_LEG,0.00086250,0.00238387,0.00114224,0.00089504,0.00461807,0.00096600,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,STATIONARY,MOVING
135000,4025,RIGHT_LEG,0.00076797,0.00310324,0.00103482,0.00082292,0.00577384,0.00086850,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,STATIONARY,MOVING
135032,4026,RIGHT_LEG,0.00084303,0.00348050,0.00101428,0.00075673,0.00738012,0.00062401,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,STATIONARY,MOVING
135064,4027,RIGHT_LEG,0.00095258,0.00380008,0.00110508,0.00075327,0.01011580,0.00061273,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,STATIONARY,MOVING
135096,4028,RIGHT_LEG,0.00089897,0.00397159,0.00130347,0.00089979,0.01156317,0.00082404,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,STATIONARY,MOVING
135129,4029,RIGHT_LEG,0.00117884,0.00435028,0.00132530,0.00096888,0.01359319,0.00100379,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,STATIONARY,MOVING
135176,4030,RIGHT_LEG,0.00132230,0.00433900,0.00126776,0.00126266,0.01484012,0.00110767,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,STATIONARY,MOVING
135208,4031,RIGHT_LEG,0.00132135,0.00429896,0.00133414,0.00140456,0.01683005,0.00116408,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,STATIONARY,MOVING
135238,4032,RIGHT_LEG,0.00133393,0.00369988,0.00134934,0.00141341,0.01590872,0.00111355,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,STATIONARY,MOVING
135270,4033,RIGHT_LEG,0.00154370,0.00271762,0.00127118,0.00153617,0.01552391,0.00135028,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,STATIONARY,MOVING
135304,4034,RIGHT_LEG,0.00134008,0.00239683,0.00112737,0.00168481,0.01619589,0.00167237,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,STATIONARY,MOVING
135336,4035,RIGHT_LEG,0.00128322,0.00210660,0.00102204,0.00181854,0.01486154,0.00232163,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,STATIONARY,MOVING
135369,4036,RIGHT_LEG,0.00139284,0.00203406,0.00090043,0.00183036,0.01441401,0.00222922,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,STATIONARY,MOVING
135401,4037,RIGHT_LEG,0.00104692,0.00173427,0.00096220,0.00188591,0.01268175,0.00228873,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,STATIONARY,MOVING
135432,4038,RIGHT_LEG,0.00087274,0.00157485,0.00093613,0.00159623,0.01101281,0.00222724,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,STATIONARY,MOVING
135464,4039,RIGHT_LEG,0.00098915,0.00136053,0.00083597,0.00153321,0.00921730,0.00229650,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,STATIONARY,MOVING
135497,4040,RIGHT_LEG,0.00096749,0.00134578,0.00078970,0.00148087,0.00944331,0.00227333,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,STATIONARY,MOVING
135528,4041,RIGHT_LEG,0.00081511,0.00126672,0.00084113,0.00132796,0.00822560,0.00208139,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,STATIONARY,MOVING
135576,4042,RIGHT_LEG,0.00095609,0.00111905,0.00094762,0.00123355,0.00647404,0.00216952,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,STATIONARY,MOVING
135601,4043,RIGHT_LEG,0.00090477,0.00098345,0.00084029,0.00104026,0.00537258,0.00143397,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,STATIONARY,MOVING
135633,4044,RIGHT_LEG,0.00073272,0.00093782,0.00088673,0.00100860,0.00642449,0.00131588,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,STATIONARY,MOVING
135664,4045,RIGHT_LEG,0.00070628,0.00092951,0.00081783,0.00107134,0.00896525,0.00164673,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,STATIONARY,MOVING
135704,4046,RIGHT_LEG,0.00067183,0.00129167,0.00086366,0.00149496,0.01515352,0.00189581,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,STATIONARY,MOVING
135736,4047,RIGHT_LEG,0.00055373,0.00171197,0.00078672,0.00167153,0.01793679,0.00218256,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,STATIONARY,MOVING
135768,4048,RIGHT_LEG,0.00051495,0.00175001,0.00076358,0.00175387,0.01955106,0.00244794,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,STATIONARY,MOVING
135800,4049,RIGHT_LEG,0.00050540,0.00218027,0.00071209,0.00176780,0.02060481,0.00257903,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,STATIONARY,MOVING
135832,4050,RIGHT_LEG,0.00034120,0.00209664,0.00065972,0.00169677,0.02112357,0.00228042,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,STATIONARY,MOVING
135865,4051,RIGHT_LEG,0.00028580,0.00224259,0.00083317,0.00168047,0.02141655,0.00238642,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,STATIONARY,MOVING
135897,4052,RIGHT_LEG,0.00030370,0.00225646,0.00081947,0.00159003,0.01960231,0.00260536,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,STATIONARY,MOVING
135944,4053,RIGHT_LEG,0.00062765,0.00275318,0.00080372,0.00141854,0.01693434,0.00214806,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,STATIONARY,MOVING
135976,4054,RIGHT_LEG,0.00065378,0.00252143,0.00077240,0.00092389,0.01108405,0.00187107,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,STATIONARY,MOVING
135994,4055,RIGHT_LEG,0.00072442,0.00207495,0.00076213,0.00061908,0.00803801,0.00154473,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,STATIONARY,MOVING
136026,4056,RIGHT_LEG,0.00073761,0.00201263,0.00074399,0.00058270,0.00640291,0.00128965,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,STATIONARY,MOVING
136057,4057,RIGHT_LEG,0.00064568,0.00180766,0.00078075,0.00058769,0.00596307,0.00119385,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,STATIONARY,MOVING
136104,4058,RIGHT_LEG,0.00065193,0.00215530,0.00075983,0.00072943,0.00982154,0.00152837,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,STATIONARY,MOVING
136137,4059,RIGHT_LEG,0.00062898,0.00236478,0.00064934,0.00078214,0.01275278,0.00178069,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,STATIONARY,MOVING
136168,4060,RIGHT_LEG,0.00068977,0.00243883,0.00060065,0.00086181,0.01444564,0.00197983,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,STATIONARY,MOVING
136200,4061,RIGHT_LEG,0.00040467,0.00190538,0.00064750,0.00109393,0.01747448,0.00229597,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,STATIONARY,MOVING
136232,4062,RIGHT_LEG,0.00044897,0.00173864,0.00086029,0.00132899,0.01911081,0.00235055,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,STATIONARY,MOVING
136264,4063,RIGHT_LEG,0.00051175,0.00178724,0.00110502,0.00151271,0.02056629,0.00234835,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,STATIONARY,MOVING
136296,4064,RIGHT_LEG,0.00059985,0.00180011,0.00125710,0.00172035,0.02171073,0.00262214,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,STATIONARY,MOVING
136344,4065,RIGHT_LEG,0.00080584,0.00163037,0.00141268,0.00201753,0.02279518,0.00301441,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,STATIONARY,MOVING
136372,4066,RIGHT_LEG,0.00098758,0.00111070,0.00148103,0.00189022,0.01843715,0.00257618,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,STATIONARY,MOVING
136404,4067,RIGHT_LEG,0.00120276,0.00074756,0.00147285,0.00187989,0.01661077,0.00239642,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,STATIONARY,MOVING
