timestamp_ms,frame_number,HEAD_motion,LEFT_ARM_motion,RIGHT_ARM_motion,TORSO_motion,LEFT_LEG_motion,RIGHT_LEG_motion,HEAD_observability,LEFT_ARM_observability,RIGHT_ARM_observability,TORSO_observability,LEFT_LEG_observability,RIGHT_LEG_observability,HEAD_state,LEFT_ARM_state,RIGHT_ARM_state,TORSO_state,LEFT_LEG_state,RIGHT_LEG_state,OVERALL_state
108916,3221,0.00064224,0.01288295,0.00195939,0.00137780,0.00170234,0.00318981,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
108947,3222,0.00065346,0.01114165,0.00152616,0.00117159,0.00132343,0.00274710,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
108979,3223,0.00080150,0.00939924,0.00153761,0.00109968,0.00073181,0.00215760,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
109012,3224,0.00094361,0.00727398,0.00137680,0.00128875,0.00120010,0.00339661,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
109043,3225,0.00088703,0.00567343,0.00133594,0.00125218,0.00179597,0.00411377,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
109075,3226,0.00102376,0.00484780,0.00110945,0.00117694,0.00172970,0.00401425,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
109107,3227,0.00112038,0.00454462,0.00125596,0.00127521,0.00183231,0.00349324,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
109139,3228,0.00130925,0.00412535,0.00149334,0.00145739,0.00201113,0.00376905,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
109171,3229,0.00144769,0.00415918,0.00133709,0.00178421,0.00318000,0.00586036,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
109203,3230,0.00143066,0.00500745,0.00157400,0.00213235,0.00379846,0.00691854,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
109235,3231,0.00143951,0.00634475,0.00155065,0.00223157,0.00391714,0.00687129,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
109284,3232,0.00141924,0.00773981,0.00238461,0.00210213,0.00343929,0.00560946,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
109316,3233,0.00165237,0.00997520,0.00286290,0.00215422,0.00293512,0.00471763,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
109347,3234,0.00163083,0.01150168,0.00326026,0.00220448,0.00302683,0.00490114,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
109379,3235,0.00150962,0.01299109,0.00303457,0.00199940,0.00286833,0.00515672,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
109412,3236,0.00132888,0.01479170,0.00309332,0.00205359,0.00303423,0.00534576,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
109444,3237,0.00117687,0.01593484,0.00326385,0.00177703,0.00237021,0.00335661,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
109476,3238,0.00108893,0.01688880,0.00331720,0.00145016,0.00187602,0.00242355,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
109508,3239,0.00128011,0.01692285,0.00366257,0.00148478,0.00221810,0.00358887,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
109539,3240,0.00115304,0.01671118,0.00288319,0.00129659,0.00236778,0.00353577,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
109571,3241,0.00175771,0.01524665,0.00248038,0.00124095,0.00299620,0.00396420,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
109603,3242,0.00167120,0.01401882,0.00213564,0.00161261,0.00360652,0.00494688,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
109635,3243,0.00167367,0.01249897,0.00216915,0.00174459,0.00379948,0.00491127,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
109683,3244,0.00207585,0.01049868,0.00205828,0.00164348,0.00375730,0.00469510,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
109714,3245,0.00215952,0.00883447,0.00182118,0.00176389,0.00416374,0.00663844,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
109748,3246,0.00230339,0.00695757,0.00190293,0.00184247,0.00405038,0.00650494,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
109780,3247,0.00203864,0.00556368,0.00154924,0.00171259,0.00358574,0.00510557,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
109811,3248,0.00207652,0.00448955,0.00155917,0.00173260,0.00339907,0.00542297,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
109843,3249,0.00129004,0.00448527,0.00143285,0.00183520,0.00344486,0.00547585,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
109875,3250,0.00135686,0.00563568,0.00203180,0.00173023,0.00350321,0.00471935,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
109907,3251,0.00171568,0.00737050,0.00189320,0.00155894,0.00352267,0.00462718,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
109940,3252,0.00129334,0.00925925,0.00163280,0.00138754,0.00323688,0.00431675,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
109971,3253,0.00129845,0.01155169,0.00182194,0.00129545,0.00285422,0.00251486,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
110003,3254,0.00128590,0.01280907,0.00172145,0.00138324,0.00297086,0.00282394,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
110052,3255,0.00176115,0.01453435,0.00173299,0.00143487,0.00313261,0.00302729,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
110083,3256,0.00178115,0.01611037,0.00174081,0.00152771,0.00334313,0.00329911,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
110115,3257,0.00203523,0.01689478,0.00191105,0.00145238,0.00266727,0.00296037,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
110147,3258,0.00208759,0.01662359,0.00133216,0.00122962,0.00188905,0.00281105,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
110179,3259,0.00185289,0.01568833,0.00178031,0.00139171,0.00175342,0.00256550,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
110211,3260,0.00194721,0.01389861,0.00206407,0.00170186,0.00218092,0.00316190,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
110243,3261,0.00204626,0.01217136,0.00247124,0.00162082,0.00172046,0.00294855,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
110275,3262,0.00225026,0.01104650,0.00248349,0.00153133,0.00204596,0.00361538,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
110307,3263,0.00170995,0.00923434,0.00286071,0.00147405,0.00181421,0.00368119,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
110339,3264,0.00222036,0.00737106,0.00312929,0.00161330,0.00261568,0.00368027,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
110371,3265,0.00198864,0.00551558,0.00300205,0.00147450,0.00263253,0.00351712,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
110404,3266,0.00216397,0.00420916,0.00289647,0.00149614,0.00295534,0.00354038,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
110451,3267,0.00225906,0.00350610,0.00244915,0.00137621,0.00337865,0.00398938,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
110483,3268,0.00218689,0.00343367,0.00226296,0.00113877,0.00303642,0.00342702,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
110515,3269,0.00202612,0.00352592,0.00173221,0.00110566,0.00330831,0.00352903,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
110548,3270,0.00176641,0.00441347,0.00151942,0.00135107,0.00384212,0.00303058,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
110580,3271,0.00252585,0.00602131,0.00118856,0.00152961,0.00511130,0.00311828,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
110612,3272,0.00205501,0.00853620,0.00173591,0.00159597,0.00521073,0.00286422,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
110644,3273,0.00227059,0.01078080,0.00176202,0.00198436,0.00549636,0.00358827,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
110676,3274,0.00217751,0.01309625,0.00182243,0.00222709,0.00624731,0.00463135,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
110707,3275,0.00212877,0.01486513,0.00196319,0.00235367,0.00620023,0.00445341,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
110739,3276,0.00220134,0.01660550,0.00201083,0.00235297,0.00617351,0.00454115,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
110771,3277,0.00255069,0.01803946,0.00199774,0.00248395,0.00676170,0.00501303,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
110819,3278,0.00265466,0.01822045,0.00203867,0.00234470,0.00659605,0.00548487,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
110851,3279,0.00234671,0.01711495,0.00193790,0.00220234,0.00605976,0.00533896,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
110883,3280,0.00227406,0.01494954,0.00113331,0.00187667,0.00497957,0.00509356,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
110915,3281,0.00209427,0.01273012,0.00106095,0.00153623,0.00485119,0.00479808,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
110948,3282,0.00229274,0.01045675,0.00105145,0.00155309,0.00505554,0.00454445,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
110979,3283,0.00220498,0.00853801,0.00087764,0.00138610,0.00462892,0.00443187,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
111012,3284,0.00236017,0.00679146,0.00080677,0.00161326,0.00553778,0.00525011,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
111043,3285,0.00216124,0.00569597,0.00100334,0.00179909,0.00593486,0.00501444,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
111075,3286,0.00197554,0.00608863,0.00089187,0.00166187,0.00586190,0.00421526,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
111107,3287,0.00196950,0.00696874,0.00119531,0.00166435,0.00578992,0.00446871,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
111139,3288,0.00226920,0.00874539,0.00158498,0.00180939,0.00612061,0.00574039,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
111171,3289,0.00229044,0.01097968,0.00173735,0.00205065,0.00644126,0.00592807,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
111219,3290,0.00191325,0.01281666,0.00190985,0.00181230,0.00617846,0.00488153,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
111251,3291,0.00196328,0.01433136,0.00204982,0.00205418,0.00640172,0.00560400,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
111282,3292,0.00186760,0.01608393,0.00195739,0.00181521,0.00555614,0.00468305,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
111316,3293,0.00180978,0.01667300,0.00179983,0.00153640,0.00457733,0.00474334,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
111347,3294,0.00199700,0.01620642,0.00185146,0.00157261,0.00387454,0.00463900,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
111379,3295,0.00158887,0.01510843,0.00172089,0.00167939,0.00352662,0.00515004,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
111412,3296,0.00122898,0.01406348,0.00145321,0.00159706,0.00336387,0.00426733,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
111443,3297,0.00112522,0.01242641,0.00152266,0.00143213,0.00300551,0.00411251,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
111475,3298,0.00120791,0.01099853,0.00167600,0.00139504,0.00214493,0.00497980,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
111507,3299,0.00129206,0.00935365,0.00162142,0.00141430,0.00276091,0.00449149,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
111539,3300,0.00112056,0.00732375,0.00168804,0.00137270,0.00294432,0.00441450,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
111587,3301,0.00116238,0.00589701,0.00174998,0.00135959,0.00268506,0.00414730,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
111619,3302,0.00113014,0.00483820,0.00170642,0.00127963,0.00270678,0.00396168,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
111651,3303,0.00108392,0.00474465,0.00182143,0.00113765,0.00248737,0.00310421,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
111683,3304,0.00113672,0.00402992,0.00164580,0.00113817,0.00225223,0.00293593,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
111716,3305,0.00122073,0.00499088,0.00186054,0.00106293,0.00247464,0.00272139,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
111747,3306,0.00113416,0.00642889,0.00144669,0.00098051,0.00233581,0.00190855,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
111779,3307,0.00091919,0.00917436,0.00157158,0.00086674,0.00175132,0.00187258,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
111811,3308,0.00102739,0.01139481,0.00171133,0.00095547,0.00152631,0.00208721,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
111843,3309,0.00080465,0.01416879,0.00171641,0.00092206,0.00167502,0.00198845,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
111875,3310,0.00069654,0.01612174,0.00196879,0.00106181,0.00250886,0.00214070,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
111907,3311,0.00069377,0.01840330,0.00191546,0.00112626,0.00248527,0.00203056,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
111939,3312,0.00065213,0.01994943,0.00195340,0.00113292,0.00246756,0.00179446,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
111988,3313,0.00057277,0.01969999,0.00174439,0.00118957,0.00220092,0.00202374,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
112019,3314,0.00050248,0.01856427,0.00223194,0.00137052,0.00230390,0.00307929,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
112051,3315,0.00049160,0.01605083,0.00222093,0.00122192,0.00206730,0.00278271,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
112083,3316,0.00045115,0.01390452,0.00202554,0.00123161,0.00239489,0.00282370,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
112115,3317,0.00044908,0.01110376,0.00187607,0.00125088,0.00222881,0.00280508,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
112147,3318,0.00046213,0.00920068,0.00159568,0.00117058,0.00142830,0.00275978,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
112180,3319,0.00076219,0.00698247,0.00158923,0.00112471,0.00140240,0.00270970,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
112211,3320,0.00073172,0.00634414,0.00163537,0.00113339,0.00151444,0.00278919,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
112243,3321,0.00078002,0.00723550,0.00207452,0.00115966,0.00179903,0.00278233,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
112275,3322,0.00078462,0.00839727,0.00174981,0.00096556,0.00163986,0.00184490,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
112307,3323,0.00086672,0.01089325,0.00218264,0.00103696,0.00174831,0.00202427,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
112355,3324,0.00078076,0.01284693,0.00225986,0.00097789,0.00138761,0.00196598,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
112387,3325,0.00077314,0.01477141,0.00224175,0.00106598,0.00239930,0.00268354,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
112419,3326,0.00073608,0.01701854,0.00226842,0.00113550,0.00246247,0.00291139,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
